Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;05-04-2019 14-10-11;VARIANT_B;12744519940
1;05-04-2019 14-10-24;VARIANT_B;12699629134
2;05-04-2019 14-10-36;VARIANT_B;12475046806
3;05-04-2019 14-10-51;VARIANT_B;14277072433
4;05-04-2019 14-11-07;VARIANT_B;16194241172
5;05-04-2019 14-11-23;VARIANT_B;16040809918
6;05-04-2019 14-11-39;VARIANT_B;15785749547
7;05-04-2019 14-11-53;VARIANT_B;13875364231
8;05-04-2019 14-12-09;VARIANT_B;16065905577
9;05-04-2019 14-12-25;VARIANT_B;15605152264
10;05-04-2019 14-12-40;VARIANT_B;15405907570
11;05-04-2019 14-12-55;VARIANT_B;14561062094
12;05-04-2019 14-13-10;VARIANT_B;14874461137
13;05-04-2019 14-13-25;VARIANT_B;15018541391
14;05-04-2019 14-13-39;VARIANT_B;14059129841
15;05-04-2019 14-13-54;VARIANT_B;14407607892
16;05-04-2019 14-14-10;VARIANT_B;15739142151
17;05-04-2019 14-14-24;VARIANT_B;14173402549
18;05-04-2019 14-14-38;VARIANT_B;14263736426
19;05-04-2019 14-14-53;VARIANT_B;14651121788
20;05-04-2019 14-15-08;VARIANT_B;14505691917
21;05-04-2019 14-15-22;VARIANT_B;13827538650
22;05-04-2019 14-15-36;VARIANT_B;13974789962
23;05-04-2019 14-15-50;VARIANT_B;14387971871
24;05-04-2019 14-16-06;VARIANT_B;15088648297
25;05-04-2019 14-16-20;VARIANT_B;14386025974
26;05-04-2019 14-16-34;VARIANT_B;14346163503
27;05-04-2019 14-16-49;VARIANT_B;14783455705
28;05-04-2019 14-17-04;VARIANT_B;14698693877
29;05-04-2019 14-17-19;VARIANT_B;14468759636
30;05-04-2019 14-17-34;VARIANT_B;14765035030
31;05-04-2019 14-17-47;VARIANT_B;13511898033
32;05-04-2019 14-18-02;VARIANT_B;14654627638
33;05-04-2019 14-18-17;VARIANT_B;14596787463
34;05-04-2019 14-18-32;VARIANT_B;14810882110
35;05-04-2019 14-18-47;VARIANT_B;14760221066
36;05-04-2019 14-19-02;VARIANT_B;14964563116
37;05-04-2019 14-19-17;VARIANT_B;15248038230
38;05-04-2019 14-19-32;VARIANT_B;14480698263
39;05-04-2019 14-19-47;VARIANT_B;15446985101
40;05-04-2019 14-20-01;VARIANT_B;14078848710
41;05-04-2019 14-20-16;VARIANT_B;14430046688
42;05-04-2019 14-20-30;VARIANT_B;14373036544
43;05-04-2019 14-20-45;VARIANT_B;13994828344
44;05-04-2019 14-20-58;VARIANT_B;13420335573
45;05-04-2019 14-21-12;VARIANT_B;13833205075
46;05-04-2019 14-21-27;VARIANT_B;14454764805
47;05-04-2019 14-21-42;VARIANT_B;15133694035
48;05-04-2019 14-21-57;VARIANT_B;14592456209
49;05-04-2019 14-22-11;VARIANT_B;13934256338
50;05-04-2019 14-22-25;VARIANT_B;14135002396
51;05-04-2019 14-22-39;VARIANT_B;14016418479
52;05-04-2019 14-22-54;VARIANT_B;14607780053
53;05-04-2019 14-23-08;VARIANT_B;14130542530
54;05-04-2019 14-23-23;VARIANT_B;14687102947
55;05-04-2019 14-23-38;VARIANT_B;14968425585
56;05-04-2019 14-23-52;VARIANT_B;14525136968
