Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;08-04-2019 12-14-27;VARIANT_B;13970272480
1;08-04-2019 12-14-41;VARIANT_B;14260610838
2;08-04-2019 12-14-55;VARIANT_B;14149616074
3;08-04-2019 12-15-10;VARIANT_B;14288326576
4;08-04-2019 12-15-24;VARIANT_B;14008422420
5;08-04-2019 12-15-38;VARIANT_B;14237077404
6;08-04-2019 12-15-53;VARIANT_B;14233248661
7;08-04-2019 12-16-07;VARIANT_B;14340877346
8;08-04-2019 12-16-22;VARIANT_B;14608154642
9;08-04-2019 12-16-36;VARIANT_B;14345566396
10;08-04-2019 12-16-51;VARIANT_B;14303507889
11;08-04-2019 12-17-05;VARIANT_B;14245719266
12;08-04-2019 12-17-19;VARIANT_B;14171486648
13;08-04-2019 12-17-33;VARIANT_B;14174920385
14;08-04-2019 12-17-48;VARIANT_B;14203222550
15;08-04-2019 12-18-02;VARIANT_B;14385453164
16;08-04-2019 12-18-17;VARIANT_B;14321849340
17;08-04-2019 12-18-31;VARIANT_B;14311739908
18;08-04-2019 12-18-45;VARIANT_B;14200473297
19;08-04-2019 12-19-00;VARIANT_B;14180913569
20;08-04-2019 12-19-14;VARIANT_B;14156147063
21;08-04-2019 12-19-28;VARIANT_B;14268999822
22;08-04-2019 12-19-43;VARIANT_B;14196354096
23;08-04-2019 12-19-57;VARIANT_B;14283752886
24;08-04-2019 12-20-11;VARIANT_B;14345634364
25;08-04-2019 12-20-26;VARIANT_B;14328206326
26;08-04-2019 12-20-40;VARIANT_B;14297480577
27;08-04-2019 12-20-55;VARIANT_B;14234652775
28;08-04-2019 12-21-09;VARIANT_B;14270392283
29;08-04-2019 12-21-23;VARIANT_B;14185511297
30;08-04-2019 12-21-38;VARIANT_B;14559065400
31;08-04-2019 12-21-53;VARIANT_B;14489395994
32;08-04-2019 12-22-07;VARIANT_B;14483236301
33;08-04-2019 12-22-22;VARIANT_B;14682026189
34;08-04-2019 12-22-36;VARIANT_B;14407183073
35;08-04-2019 12-22-51;VARIANT_B;14310884061
36;08-04-2019 12-23-05;VARIANT_B;14531796544
37;08-04-2019 12-23-20;VARIANT_B;14404343970
38;08-04-2019 12-23-34;VARIANT_B;14319635302
39;08-04-2019 12-23-49;VARIANT_B;14432182937
40;08-04-2019 12-24-03;VARIANT_B;14328214145
41;08-04-2019 12-24-18;VARIANT_B;14605403767
42;08-04-2019 12-24-33;VARIANT_B;14340015085
43;08-04-2019 12-24-47;VARIANT_B;14333453482
44;08-04-2019 12-25-02;VARIANT_B;14710501169
45;08-04-2019 12-25-16;VARIANT_B;14529003884
46;08-04-2019 12-25-31;VARIANT_B;14304851206
47;08-04-2019 12-25-45;VARIANT_B;14344391726
48;08-04-2019 12-26-00;VARIANT_B;14384277848
49;08-04-2019 12-26-15;VARIANT_B;14736369123
50;08-04-2019 12-26-29;VARIANT_B;14232052874
51;08-04-2019 12-26-43;VARIANT_B;14341550578
52;08-04-2019 12-26-58;VARIANT_B;14084661784
53;08-04-2019 12-27-12;VARIANT_B;14377189080
54;08-04-2019 12-27-27;VARIANT_B;15136864827
55;08-04-2019 12-27-42;VARIANT_B;14327532952
56;08-04-2019 12-27-56;VARIANT_B;14332093960
57;08-04-2019 12-28-11;VARIANT_B;14287499076
58;08-04-2019 12-28-25;VARIANT_B;14254447082
59;08-04-2019 12-28-39;VARIANT_B;13937270651
60;08-04-2019 12-28-53;VARIANT_B;14256395169
61;08-04-2019 12-29-08;VARIANT_B;14206761964
62;08-04-2019 12-29-22;VARIANT_B;14127774227
63;08-04-2019 12-29-36;VARIANT_B;14253995268
64;08-04-2019 12-29-50;VARIANT_B;13921928675
65;08-04-2019 12-30-05;VARIANT_B;14261380624
66;08-04-2019 12-30-19;VARIANT_B;14092152998
67;08-04-2019 12-30-33;VARIANT_B;14337773597
68;08-04-2019 12-30-48;VARIANT_B;14301208943
69;08-04-2019 12-31-02;VARIANT_B;14311018080
70;08-04-2019 12-31-17;VARIANT_B;14381935487
71;08-04-2019 12-31-31;VARIANT_B;14487541203
72;08-04-2019 12-31-45;VARIANT_B;14186491048
73;08-04-2019 12-32-00;VARIANT_B;14541123238
74;08-04-2019 12-32-15;VARIANT_B;14375107330
75;08-04-2019 12-32-29;VARIANT_B;14022385162
76;08-04-2019 12-32-43;VARIANT_B;14304637833
77;08-04-2019 12-32-57;VARIANT_B;14136878691
78;08-04-2019 12-33-12;VARIANT_B;14476265035
79;08-04-2019 12-33-27;VARIANT_B;14716610844
80;08-04-2019 12-33-41;VARIANT_B;14303442516
81;08-04-2019 12-33-56;VARIANT_B;14381956767
82;08-04-2019 12-34-10;VARIANT_B;14282835648
83;08-04-2019 12-34-25;VARIANT_B;14744928134
84;08-04-2019 12-34-40;VARIANT_B;14969923430
85;08-04-2019 12-34-56;VARIANT_B;16280397517
86;08-04-2019 12-35-11;VARIANT_B;14278494872
87;08-04-2019 12-35-25;VARIANT_B;14525345808
88;08-04-2019 12-35-40;VARIANT_B;14363905434
89;08-04-2019 12-35-54;VARIANT_B;14383449116
90;08-04-2019 12-36-09;VARIANT_B;14196587971
91;08-04-2019 12-36-23;VARIANT_B;14373700901
92;08-04-2019 12-36-38;VARIANT_B;14950892886
93;08-04-2019 12-36-53;VARIANT_B;14255482850
94;08-04-2019 12-37-07;VARIANT_B;14444489536
95;08-04-2019 12-37-22;VARIANT_B;14355188835
96;08-04-2019 12-37-36;VARIANT_B;14333537262
97;08-04-2019 12-37-50;VARIANT_B;14306695800
98;08-04-2019 12-38-05;VARIANT_B;13983493988
99;08-04-2019 12-38-19;VARIANT_B;14204886316
100;08-04-2019 12-38-33;VARIANT_B;14277965084
101;08-04-2019 12-38-48;VARIANT_B;14269095083
102;08-04-2019 12-39-02;VARIANT_B;14199619431
103;08-04-2019 12-39-16;VARIANT_B;14235721755
104;08-04-2019 12-39-31;VARIANT_B;14400284059
105;08-04-2019 12-39-45;VARIANT_B;14273006994
106;08-04-2019 12-39-59;VARIANT_B;13972753666
107;08-04-2019 12-40-14;VARIANT_B;14330637028
108;08-04-2019 12-40-28;VARIANT_B;14220588559
109;08-04-2019 12-40-42;VARIANT_B;13993814160
110;08-04-2019 12-40-56;VARIANT_B;14313216736
111;08-04-2019 12-41-11;VARIANT_B;14176190008
112;08-04-2019 12-41-25;VARIANT_B;14258496010
113;08-04-2019 12-41-39;VARIANT_B;14312742707
114;08-04-2019 12-41-54;VARIANT_B;14078830959
115;08-04-2019 12-42-07;VARIANT_B;13745460220
116;08-04-2019 12-42-22;VARIANT_B;14349947032
117;08-04-2019 12-42-36;VARIANT_B;14198401793
118;08-04-2019 12-42-50;VARIANT_B;14129182617
119;08-04-2019 12-43-05;VARIANT_B;14314042558
120;08-04-2019 12-43-19;VARIANT_B;14425555550
121;08-04-2019 12-43-34;VARIANT_B;14909063024
122;08-04-2019 12-43-49;VARIANT_B;14297105777
123;08-04-2019 12-44-03;VARIANT_B;14460399284
124;08-04-2019 12-44-18;VARIANT_B;14109879907
125;08-04-2019 12-44-32;VARIANT_B;14286574812
126;08-04-2019 12-44-46;VARIANT_B;14403543854
127;08-04-2019 12-45-01;VARIANT_B;14449527072
128;08-04-2019 12-45-16;VARIANT_B;15061569499
129;08-04-2019 12-45-31;VARIANT_B;14347848043
130;08-04-2019 12-45-45;VARIANT_B;14485792446
131;08-04-2019 12-46-00;VARIANT_B;14768796992
132;08-04-2019 12-46-15;VARIANT_B;14580221939
133;08-04-2019 12-46-30;VARIANT_B;15030645390
134;08-04-2019 12-46-44;VARIANT_B;14346147865
135;08-04-2019 12-46-59;VARIANT_B;14307392193
136;08-04-2019 12-47-13;VARIANT_B;14396548335
137;08-04-2019 12-47-28;VARIANT_B;14414715245
138;08-04-2019 12-47-42;VARIANT_B;14333783374
139;08-04-2019 12-47-57;VARIANT_B;14402833122
140;08-04-2019 12-48-11;VARIANT_B;14571408656
141;08-04-2019 12-48-26;VARIANT_B;14440649021
142;08-04-2019 12-48-40;VARIANT_B;14373874113
143;08-04-2019 12-48-55;VARIANT_B;14160567924
144;08-04-2019 12-49-09;VARIANT_B;13963543567
145;08-04-2019 12-49-23;VARIANT_B;14047161765
146;08-04-2019 12-49-37;VARIANT_B;13913516104
147;08-04-2019 12-49-51;VARIANT_B;13988845310
148;08-04-2019 12-50-06;VARIANT_B;14450866456
149;08-04-2019 12-50-20;VARIANT_B;14257353677
150;08-04-2019 12-50-35;VARIANT_B;14549463284
151;08-04-2019 12-50-49;VARIANT_B;14639886770
152;08-04-2019 12-51-04;VARIANT_B;14691964197
153;08-04-2019 12-51-19;VARIANT_B;14767891259
154;08-04-2019 12-51-34;VARIANT_B;14542474838
155;08-04-2019 12-51-48;VARIANT_B;14217734778
156;08-04-2019 12-52-03;VARIANT_B;14632984636
157;08-04-2019 12-52-17;VARIANT_B;14636667963
158;08-04-2019 12-52-32;VARIANT_B;14310376712
159;08-04-2019 12-52-46;VARIANT_B;14365030729
160;08-04-2019 12-53-01;VARIANT_B;14338010409
161;08-04-2019 12-53-15;VARIANT_B;14450253310
162;08-04-2019 12-53-30;VARIANT_B;14394105187
163;08-04-2019 12-53-44;VARIANT_B;14275696746
164;08-04-2019 12-53-59;VARIANT_B;14338211036
165;08-04-2019 12-54-13;VARIANT_B;14397427041
166;08-04-2019 12-54-27;VARIANT_B;14251429550
167;08-04-2019 12-54-43;VARIANT_B;15004525730
168;08-04-2019 12-54-57;VARIANT_B;14401585242
169;08-04-2019 12-55-12;VARIANT_B;14402058584
170;08-04-2019 12-55-26;VARIANT_B;14536655894
171;08-04-2019 12-55-41;VARIANT_B;14453916964
172;08-04-2019 12-55-55;VARIANT_B;14520309978
173;08-04-2019 12-56-10;VARIANT_B;14288696028
174;08-04-2019 12-56-25;VARIANT_B;14603306739
175;08-04-2019 12-56-39;VARIANT_B;14888341470
176;08-04-2019 12-56-54;VARIANT_B;14255449545
177;08-04-2019 12-57-08;VARIANT_B;14285906976
178;08-04-2019 12-57-23;VARIANT_B;14880536836
179;08-04-2019 12-57-39;VARIANT_B;15338315394
180;08-04-2019 12-57-53;VARIANT_B;14221701525
181;08-04-2019 12-58-07;VARIANT_B;14516562546
182;08-04-2019 12-58-22;VARIANT_B;14840488530
183;08-04-2019 12-58-38;VARIANT_B;15266920969
184;08-04-2019 12-58-52;VARIANT_B;14263607236
185;08-04-2019 12-59-07;VARIANT_B;14410313903
186;08-04-2019 12-59-21;VARIANT_B;14411947532
187;08-04-2019 12-59-36;VARIANT_B;14388661883
188;08-04-2019 12-59-50;VARIANT_B;14188917101
189;08-04-2019 13-00-05;VARIANT_B;14566217569
190;08-04-2019 13-00-19;VARIANT_B;14268656076
191;08-04-2019 13-00-33;VARIANT_B;14312829324
192;08-04-2019 13-00-48;VARIANT_B;14513878882
193;08-04-2019 13-01-03;VARIANT_B;14424165919
194;08-04-2019 13-01-17;VARIANT_B;14308184710
195;08-04-2019 13-01-31;VARIANT_B;14249969401
196;08-04-2019 13-01-46;VARIANT_B;14343106919
197;08-04-2019 13-02-00;VARIANT_B;14406649250
198;08-04-2019 13-02-15;VARIANT_B;14173249059
199;08-04-2019 13-02-29;VARIANT_B;14234039234
200;08-04-2019 13-02-43;VARIANT_B;14408464386
201;08-04-2019 13-02-58;VARIANT_B;14384329550
202;08-04-2019 13-03-12;VARIANT_B;14474224154
203;08-04-2019 13-03-27;VARIANT_B;14475373679
204;08-04-2019 13-03-41;VARIANT_B;14394555567
205;08-04-2019 13-03-56;VARIANT_B;14290845937
206;08-04-2019 13-04-10;VARIANT_B;14231972376
207;08-04-2019 13-04-25;VARIANT_B;14298817708
208;08-04-2019 13-04-40;VARIANT_B;15047760072
