Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
439;08-04-2019 19-37-13;VARIANT_B;26304948978
440;08-04-2019 19-37-39;VARIANT_B;26294107630
441;08-04-2019 19-38-06;VARIANT_B;26406981301
442;08-04-2019 19-38-32;VARIANT_B;26276013387
443;08-04-2019 19-38-59;VARIANT_B;26294155037
444;08-04-2019 19-39-25;VARIANT_B;26277706404
445;08-04-2019 19-39-51;VARIANT_B;26321284120
446;08-04-2019 19-40-18;VARIANT_B;26314695026
447;08-04-2019 19-40-44;VARIANT_B;26276421653
448;08-04-2019 19-41-11;VARIANT_B;26303858295
449;08-04-2019 19-41-37;VARIANT_B;26303293819
450;08-04-2019 19-42-03;VARIANT_B;26298614395
451;08-04-2019 19-42-30;VARIANT_B;26341991157
452;08-04-2019 19-42-56;VARIANT_B;26332494193
453;08-04-2019 19-43-23;VARIANT_B;26288022053
454;08-04-2019 19-43-53;VARIANT_B;30680730931
455;08-04-2019 19-44-24;VARIANT_B;30731820909
456;08-04-2019 19-44-51;VARIANT_B;26405166275
457;08-04-2019 19-45-17;VARIANT_B;26306907532
458;08-04-2019 19-45-44;VARIANT_B;26406237737
459;08-04-2019 19-46-10;VARIANT_B;26405611857
460;08-04-2019 19-46-37;VARIANT_B;26306897128
461;08-04-2019 19-47-03;VARIANT_B;26395532689
462;08-04-2019 19-47-32;VARIANT_B;29126144580
463;08-04-2019 19-47-59;VARIANT_B;26343052808
464;08-04-2019 19-48-25;VARIANT_B;26328348521
465;08-04-2019 19-48-52;VARIANT_B;26293585428
466;08-04-2019 19-49-18;VARIANT_B;26349130927
467;08-04-2019 19-49-45;VARIANT_B;26317727391
468;08-04-2019 19-50-11;VARIANT_B;26295086841
469;08-04-2019 19-50-37;VARIANT_B;26305047492
470;08-04-2019 19-51-08;VARIANT_B;30795534426
471;08-04-2019 19-51-35;VARIANT_B;26324283394
472;08-04-2019 19-52-01;VARIANT_B;26383605757
473;08-04-2019 19-52-28;VARIANT_B;26441298793
474;08-04-2019 19-52-54;VARIANT_B;26415380836
475;08-04-2019 19-53-21;VARIANT_B;26326335349
476;08-04-2019 19-53-47;VARIANT_B;26430011688
477;08-04-2019 19-54-14;VARIANT_B;26347581038
478;08-04-2019 19-54-40;VARIANT_B;26399354985
479;08-04-2019 19-55-07;VARIANT_B;26320873480
480;08-04-2019 19-55-33;VARIANT_B;26364483114
481;08-04-2019 19-56-00;VARIANT_B;26350210268
482;08-04-2019 19-56-26;VARIANT_B;26311112924
483;08-04-2019 19-56-53;VARIANT_B;26319273734
484;08-04-2019 19-57-19;VARIANT_B;26421087209
485;08-04-2019 19-57-45;VARIANT_B;26344487299
486;08-04-2019 19-58-12;VARIANT_B;26335142041
487;08-04-2019 19-58-38;VARIANT_B;26308912943
488;08-04-2019 19-59-05;VARIANT_B;26345074686
489;08-04-2019 19-59-31;VARIANT_B;26321405525
490;08-04-2019 19-59-58;VARIANT_B;26317890665
491;08-04-2019 20-00-24;VARIANT_B;26329828124
492;08-04-2019 20-00-55;VARIANT_B;30784246687
493;08-04-2019 20-01-22;VARIANT_B;26455373241
494;08-04-2019 20-01-49;VARIANT_B;26980979591
495;08-04-2019 20-02-15;VARIANT_B;26430947566
496;08-04-2019 20-02-42;VARIANT_B;26393043192
