Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;08-04-2019 15-16-17;VARIANT_B;3946899231
1;08-04-2019 15-16-20;VARIANT_B;3627367175
2;08-04-2019 15-16-24;VARIANT_B;3583559839
3;08-04-2019 15-16-28;VARIANT_B;3507393261
4;08-04-2019 15-16-31;VARIANT_B;3679221050
5;08-04-2019 15-16-35;VARIANT_B;3609993138
6;08-04-2019 15-16-39;VARIANT_B;3566326792
7;08-04-2019 15-16-43;VARIANT_B;3620782893
8;08-04-2019 15-16-46;VARIANT_B;3650275581
9;08-04-2019 15-16-50;VARIANT_B;3665332592
10;08-04-2019 15-16-54;VARIANT_B;3734774947
11;08-04-2019 15-16-58;VARIANT_B;3670847412
12;08-04-2019 15-17-01;VARIANT_B;3692012398
13;08-04-2019 15-17-05;VARIANT_B;3594279257
14;08-04-2019 15-17-09;VARIANT_B;3694192603
15;08-04-2019 15-17-13;VARIANT_B;3659633368
16;08-04-2019 15-17-16;VARIANT_B;3664139910
17;08-04-2019 15-17-20;VARIANT_B;3682079338
18;08-04-2019 15-17-24;VARIANT_B;3685348594
19;08-04-2019 15-17-28;VARIANT_B;3646568830
20;08-04-2019 15-17-32;VARIANT_B;3658312698
21;08-04-2019 15-17-35;VARIANT_B;3660010121
22;08-04-2019 15-17-39;VARIANT_B;3622637123
23;08-04-2019 15-17-43;VARIANT_B;3621370887
24;08-04-2019 15-17-47;VARIANT_B;3719258644
25;08-04-2019 15-17-50;VARIANT_B;3641424767
26;08-04-2019 15-17-54;VARIANT_B;3670247934
27;08-04-2019 15-17-58;VARIANT_B;3652419330
28;08-04-2019 15-18-02;VARIANT_B;3687540389
29;08-04-2019 15-18-05;VARIANT_B;3571337218
30;08-04-2019 15-18-09;VARIANT_B;3552009516
31;08-04-2019 15-18-13;VARIANT_B;3597282145
32;08-04-2019 15-18-16;VARIANT_B;3618640509
33;08-04-2019 15-18-20;VARIANT_B;3578217305
34;08-04-2019 15-18-24;VARIANT_B;3636988707
35;08-04-2019 15-18-27;VARIANT_B;3598229087
36;08-04-2019 15-18-31;VARIANT_B;3626985746
37;08-04-2019 15-18-35;VARIANT_B;3604335786
38;08-04-2019 15-18-38;VARIANT_B;3591992466
39;08-04-2019 15-18-42;VARIANT_B;3648469633
40;08-04-2019 15-18-46;VARIANT_B;3626657387
41;08-04-2019 15-18-50;VARIANT_B;3576455233
42;08-04-2019 15-18-53;VARIANT_B;3603800549
43;08-04-2019 15-18-57;VARIANT_B;3663742049
44;08-04-2019 15-19-01;VARIANT_B;3634017788
45;08-04-2019 15-19-05;VARIANT_B;3649025575
46;08-04-2019 15-19-08;VARIANT_B;3601094420
47;08-04-2019 15-19-12;VARIANT_B;3573111714
48;08-04-2019 15-19-16;VARIANT_B;3606491514
49;08-04-2019 15-19-19;VARIANT_B;3583714607
50;08-04-2019 15-19-23;VARIANT_B;3599097149
51;08-04-2019 15-19-27;VARIANT_B;3614327539
52;08-04-2019 15-19-30;VARIANT_B;3681267606
53;08-04-2019 15-19-34;VARIANT_B;3671703150
54;08-04-2019 15-19-38;VARIANT_B;3645839737
55;08-04-2019 15-19-42;VARIANT_B;3612807864
56;08-04-2019 15-19-45;VARIANT_B;3582754543
57;08-04-2019 15-19-49;VARIANT_B;3577747111
58;08-04-2019 15-19-53;VARIANT_B;3599755042
59;08-04-2019 15-19-56;VARIANT_B;3632442456
60;08-04-2019 15-20-00;VARIANT_B;3616195749
61;08-04-2019 15-20-04;VARIANT_B;3637418163
62;08-04-2019 15-20-08;VARIANT_B;3657985986
63;08-04-2019 15-20-11;VARIANT_B;3524413474
64;08-04-2019 15-20-15;VARIANT_B;3563644989
65;08-04-2019 15-20-19;VARIANT_B;3616665121
66;08-04-2019 15-20-22;VARIANT_B;3623454986
67;08-04-2019 15-20-26;VARIANT_B;3623401591
68;08-04-2019 15-20-30;VARIANT_B;3591653373
69;08-04-2019 15-20-33;VARIANT_B;3564677437
70;08-04-2019 15-20-37;VARIANT_B;3625163768
71;08-04-2019 15-20-41;VARIANT_B;3598499964
72;08-04-2019 15-20-44;VARIANT_B;3603277325
73;08-04-2019 15-20-48;VARIANT_B;3608242194
74;08-04-2019 15-20-52;VARIANT_B;3569409375
75;08-04-2019 15-20-56;VARIANT_B;3680763567
76;08-04-2019 15-20-59;VARIANT_B;3609936548
77;08-04-2019 15-21-03;VARIANT_B;3594077161
78;08-04-2019 15-21-07;VARIANT_B;3606625078
79;08-04-2019 15-21-10;VARIANT_B;3605099899
80;08-04-2019 15-21-14;VARIANT_B;3615845755
81;08-04-2019 15-21-18;VARIANT_B;3837909342
82;08-04-2019 15-21-22;VARIANT_B;3578088963
83;08-04-2019 15-21-25;VARIANT_B;3633523494
84;08-04-2019 15-21-29;VARIANT_B;3551116408
85;08-04-2019 15-21-33;VARIANT_B;3572946294
86;08-04-2019 15-21-36;VARIANT_B;3623590585
87;08-04-2019 15-21-40;VARIANT_B;3619573690
88;08-04-2019 15-21-44;VARIANT_B;3561142503
89;08-04-2019 15-21-47;VARIANT_B;3595888723
90;08-04-2019 15-21-51;VARIANT_B;3561601476
91;08-04-2019 15-21-55;VARIANT_B;3573410897
92;08-04-2019 15-21-58;VARIANT_B;3562348857
93;08-04-2019 15-22-02;VARIANT_B;3581022389
94;08-04-2019 15-22-06;VARIANT_B;3533340445
95;08-04-2019 15-22-09;VARIANT_B;3571576746
96;08-04-2019 15-22-13;VARIANT_B;3627289173
97;08-04-2019 15-22-17;VARIANT_B;3664252909
98;08-04-2019 15-22-20;VARIANT_B;3609147268
99;08-04-2019 15-22-24;VARIANT_B;3603511449
100;08-04-2019 15-22-28;VARIANT_B;3559299931
101;08-04-2019 15-22-31;VARIANT_B;3545167847
102;08-04-2019 15-22-35;VARIANT_B;3607189689
103;08-04-2019 15-22-39;VARIANT_B;3626173602
104;08-04-2019 15-22-42;VARIANT_B;3618610706
105;08-04-2019 15-22-46;VARIANT_B;3602339070
106;08-04-2019 15-22-50;VARIANT_B;3560958212
107;08-04-2019 15-22-53;VARIANT_B;3577510512
108;08-04-2019 15-22-57;VARIANT_B;3575845226
109;08-04-2019 15-23-01;VARIANT_B;3569584287
110;08-04-2019 15-23-04;VARIANT_B;3556515127
111;08-04-2019 15-23-08;VARIANT_B;3551756611
112;08-04-2019 15-23-12;VARIANT_B;3645142838
113;08-04-2019 15-23-15;VARIANT_B;3609267051
114;08-04-2019 15-23-19;VARIANT_B;3606741988
115;08-04-2019 15-23-23;VARIANT_B;3647900607
116;08-04-2019 15-23-27;VARIANT_B;3578306583
117;08-04-2019 15-23-30;VARIANT_B;3586754550
118;08-04-2019 15-23-34;VARIANT_B;3587242178
119;08-04-2019 15-23-38;VARIANT_B;3650114481
120;08-04-2019 15-23-41;VARIANT_B;3554826503
121;08-04-2019 15-23-45;VARIANT_B;3618524506
122;08-04-2019 15-23-49;VARIANT_B;3623290549
123;08-04-2019 15-23-52;VARIANT_B;3656131805
124;08-04-2019 15-23-56;VARIANT_B;3599809889
125;08-04-2019 15-24-00;VARIANT_B;3590917201
126;08-04-2019 15-24-04;VARIANT_B;3562667984
127;08-04-2019 15-24-07;VARIANT_B;3542373254
128;08-04-2019 15-24-11;VARIANT_B;3544509987
129;08-04-2019 15-24-14;VARIANT_B;3572481963
130;08-04-2019 15-24-18;VARIANT_B;3582127479
131;08-04-2019 15-24-22;VARIANT_B;3549343929
132;08-04-2019 15-24-25;VARIANT_B;3577141150
133;08-04-2019 15-24-29;VARIANT_B;3540930329
134;08-04-2019 15-24-33;VARIANT_B;3544054677
135;08-04-2019 15-24-36;VARIANT_B;3616167530
136;08-04-2019 15-24-40;VARIANT_B;3550994368
137;08-04-2019 15-24-44;VARIANT_B;3520392873
138;08-04-2019 15-24-47;VARIANT_B;3599843051
139;08-04-2019 15-24-51;VARIANT_B;3561091223
140;08-04-2019 15-24-54;VARIANT_B;3529394447
