Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
190;05-04-2019 16-38-32;VARIANT_B;8158350421
191;05-04-2019 16-38-40;VARIANT_B;7373831797
192;05-04-2019 16-38-47;VARIANT_B;7679711788
193;05-04-2019 16-38-55;VARIANT_B;7335415691
194;05-04-2019 16-39-02;VARIANT_B;7306012754
195;05-04-2019 16-39-10;VARIANT_B;7851972444
196;05-04-2019 16-39-18;VARIANT_B;8061409095
197;05-04-2019 16-39-26;VARIANT_B;7760172169
198;05-04-2019 16-39-34;VARIANT_B;7781868969
199;05-04-2019 16-39-42;VARIANT_B;7587742782
200;05-04-2019 16-39-50;VARIANT_B;7740841080
201;05-04-2019 16-39-57;VARIANT_B;7425415925
202;05-04-2019 16-40-05;VARIANT_B;7449847706
203;05-04-2019 16-40-12;VARIANT_B;7616639746
204;05-04-2019 16-40-20;VARIANT_B;7494325932
205;05-04-2019 16-40-28;VARIANT_B;7803272878
206;05-04-2019 16-40-36;VARIANT_B;7792763383
207;05-04-2019 16-40-44;VARIANT_B;7809855635
208;05-04-2019 16-40-51;VARIANT_B;7333382215
209;05-04-2019 16-40-59;VARIANT_B;7858011654
210;05-04-2019 16-41-07;VARIANT_B;7719637777
211;05-04-2019 16-41-14;VARIANT_B;6994818194
212;05-04-2019 16-41-22;VARIANT_B;7725957683
213;05-04-2019 16-41-30;VARIANT_B;7708661604
214;05-04-2019 16-41-38;VARIANT_B;7905751787
215;05-04-2019 16-41-46;VARIANT_B;7840216288
216;05-04-2019 16-41-53;VARIANT_B;7664663095
217;05-04-2019 16-42-01;VARIANT_B;7777701896
218;05-04-2019 16-42-09;VARIANT_B;7738851051
219;05-04-2019 16-42-17;VARIANT_B;7755743609
220;05-04-2019 16-42-24;VARIANT_B;7167934268
221;05-04-2019 16-42-31;VARIANT_B;7016971290
222;05-04-2019 16-42-39;VARIANT_B;7416869514
223;05-04-2019 16-42-46;VARIANT_B;7429266474
224;05-04-2019 16-42-54;VARIANT_B;7715189271
225;05-04-2019 16-43-02;VARIANT_B;7866974390
226;05-04-2019 16-43-10;VARIANT_B;7730991433
227;05-04-2019 16-43-18;VARIANT_B;7706861312
228;05-04-2019 16-43-26;VARIANT_B;7902619094
229;05-04-2019 16-43-34;VARIANT_B;7733953587
230;05-04-2019 16-43-41;VARIANT_B;7687536924
231;05-04-2019 16-43-49;VARIANT_B;7843754853
232;05-04-2019 16-43-57;VARIANT_B;7615257790
233;05-04-2019 16-44-05;VARIANT_B;7637611587
234;05-04-2019 16-44-12;VARIANT_B;7575379535
235;05-04-2019 16-44-20;VARIANT_B;7687184358
236;05-04-2019 16-44-28;VARIANT_B;7720352838
237;05-04-2019 16-44-36;VARIANT_B;7801811284
238;05-04-2019 16-44-44;VARIANT_B;7726085987
239;05-04-2019 16-44-52;VARIANT_B;7972851123
240;05-04-2019 16-44-59;VARIANT_B;7559338432
241;05-04-2019 16-45-07;VARIANT_B;7714060551
242;05-04-2019 16-45-15;VARIANT_B;7859776525
243;05-04-2019 16-45-23;VARIANT_B;7728400558
244;05-04-2019 16-45-31;VARIANT_B;7600919165
245;05-04-2019 16-45-39;VARIANT_B;7921042987
246;05-04-2019 16-45-47;VARIANT_B;7705729162
247;05-04-2019 16-45-54;VARIANT_B;7813683848
248;05-04-2019 16-46-02;VARIANT_B;7709816830
249;05-04-2019 16-46-10;VARIANT_B;7768601102
250;05-04-2019 16-46-18;VARIANT_B;7604505789
251;05-04-2019 16-46-26;VARIANT_B;7814736632
252;05-04-2019 16-46-33;VARIANT_B;7601557263
253;05-04-2019 16-46-41;VARIANT_B;7621968726
254;05-04-2019 16-46-49;VARIANT_B;7834895387
255;05-04-2019 16-46-57;VARIANT_B;7607814128
256;05-04-2019 16-47-05;VARIANT_B;8025346316
257;05-04-2019 16-47-13;VARIANT_B;7489693026
258;05-04-2019 16-47-20;VARIANT_B;7491218282
259;05-04-2019 16-47-28;VARIANT_B;7691313163
260;05-04-2019 16-47-36;VARIANT_B;7551244499
261;05-04-2019 16-47-43;VARIANT_B;7673827437
262;05-04-2019 16-47-51;VARIANT_B;7827122623
263;05-04-2019 16-47-59;VARIANT_B;7562880954
264;05-04-2019 16-48-06;VARIANT_B;7068966819
265;05-04-2019 16-48-14;VARIANT_B;7549966881
266;05-04-2019 16-48-22;VARIANT_B;7751736389
267;05-04-2019 16-48-29;VARIANT_B;7641427504
268;05-04-2019 16-48-37;VARIANT_B;7951810663
269;05-04-2019 16-48-45;VARIANT_B;7423369248
270;05-04-2019 16-48-52;VARIANT_B;7436940999
271;05-04-2019 16-48-59;VARIANT_B;6947183297
272;05-04-2019 16-49-07;VARIANT_B;7871465231
273;05-04-2019 16-49-15;VARIANT_B;7886371014
274;05-04-2019 16-49-23;VARIANT_B;7607808284
275;05-04-2019 16-49-31;VARIANT_B;7682289322
276;05-04-2019 16-49-39;VARIANT_B;7634096609
277;05-04-2019 16-49-46;VARIANT_B;7296290734
278;05-04-2019 16-49-54;VARIANT_B;7674406835
279;05-04-2019 16-50-01;VARIANT_B;7585542870
280;05-04-2019 16-50-09;VARIANT_B;7814781018
281;05-04-2019 16-50-17;VARIANT_B;7247574322
282;05-04-2019 16-50-24;VARIANT_B;7549870964
283;05-04-2019 16-50-32;VARIANT_B;7770583414
284;05-04-2019 16-50-40;VARIANT_B;7645957964
285;05-04-2019 16-50-48;VARIANT_B;7502380779
286;05-04-2019 16-50-55;VARIANT_B;7664966703
287;05-04-2019 16-51-03;VARIANT_B;7999003392
288;05-04-2019 16-51-11;VARIANT_B;7679167221
289;05-04-2019 16-51-19;VARIANT_B;7225862464
290;05-04-2019 16-51-26;VARIANT_B;7588625972
291;05-04-2019 16-51-34;VARIANT_B;7556632191
292;05-04-2019 16-51-41;VARIANT_B;7459473399
293;05-04-2019 16-51-49;VARIANT_B;7634614333
294;05-04-2019 16-51-57;VARIANT_B;7428849415
295;05-04-2019 16-52-04;VARIANT_B;7545668809
296;05-04-2019 16-52-12;VARIANT_B;7754736265
297;05-04-2019 16-52-20;VARIANT_B;7695036883
298;05-04-2019 16-52-28;VARIANT_B;7699555690
299;05-04-2019 16-52-35;VARIANT_B;7499869336
300;05-04-2019 16-52-44;VARIANT_B;8026761546
301;05-04-2019 16-52-52;VARIANT_B;7792465904
302;05-04-2019 16-52-59;VARIANT_B;7551405205
303;05-04-2019 16-53-07;VARIANT_B;7674622356
304;05-04-2019 16-53-15;VARIANT_B;7682087946
305;05-04-2019 16-53-22;VARIANT_B;7692280951
306;05-04-2019 16-53-30;VARIANT_B;7665945100
307;05-04-2019 16-53-38;VARIANT_B;7584264940
308;05-04-2019 16-53-46;VARIANT_B;7566103717
309;05-04-2019 16-53-54;VARIANT_B;7994157505
310;05-04-2019 16-54-01;VARIANT_B;7666957902
311;05-04-2019 16-54-09;VARIANT_B;7840299999
312;05-04-2019 16-54-17;VARIANT_B;7255768959
313;05-04-2019 16-54-24;VARIANT_B;7460398401
314;05-04-2019 16-54-32;VARIANT_B;7740247579
315;05-04-2019 16-54-40;VARIANT_B;7717777300
316;05-04-2019 16-54-48;VARIANT_B;7732939580
317;05-04-2019 16-54-56;VARIANT_B;7774534728
318;05-04-2019 16-55-03;VARIANT_B;7429671010
319;05-04-2019 16-55-11;VARIANT_B;7637652566
320;05-04-2019 16-55-19;VARIANT_B;7677280820
321;05-04-2019 16-55-27;VARIANT_B;7696297785
322;05-04-2019 16-55-34;VARIANT_B;7678648657
323;05-04-2019 16-55-42;VARIANT_B;7930788960
324;05-04-2019 16-55-50;VARIANT_B;7769327704
325;05-04-2019 16-55-58;VARIANT_B;7704680594
326;05-04-2019 16-56-06;VARIANT_B;7645230337
327;05-04-2019 16-56-14;VARIANT_B;7712061510
328;05-04-2019 16-56-21;VARIANT_B;7831436549
329;05-04-2019 16-56-29;VARIANT_B;7654382032
330;05-04-2019 16-56-37;VARIANT_B;7492760814
331;05-04-2019 16-56-45;VARIANT_B;7681635032
332;05-04-2019 16-56-52;VARIANT_B;7158862561
333;05-04-2019 16-57-00;VARIANT_B;7570160955
334;05-04-2019 16-57-07;VARIANT_B;7747699653
335;05-04-2019 16-57-15;VARIANT_B;7756867283
336;05-04-2019 16-57-23;VARIANT_B;7841988248
337;05-04-2019 16-57-31;VARIANT_B;7745527269
338;05-04-2019 16-57-39;VARIANT_B;7756535715
339;05-04-2019 16-57-47;VARIANT_B;7729500183
340;05-04-2019 16-57-54;VARIANT_B;7391849624
341;05-04-2019 16-58-02;VARIANT_B;7678622131
342;05-04-2019 16-58-10;VARIANT_B;7656897012
343;05-04-2019 16-58-17;VARIANT_B;7577274069
344;05-04-2019 16-58-25;VARIANT_B;7794312274
345;05-04-2019 16-58-33;VARIANT_B;7523223182
346;05-04-2019 16-58-40;VARIANT_B;7204303877
347;05-04-2019 16-58-47;VARIANT_B;7194435087
348;05-04-2019 16-58-55;VARIANT_B;7651628241
349;05-04-2019 16-59-03;VARIANT_B;7780121136
350;05-04-2019 16-59-11;VARIANT_B;7852542968
351;05-04-2019 16-59-19;VARIANT_B;8111530490
352;05-04-2019 16-59-27;VARIANT_B;7857943842
353;05-04-2019 16-59-35;VARIANT_B;7754783411
354;05-04-2019 16-59-43;VARIANT_B;7799162855
355;05-04-2019 16-59-51;VARIANT_B;7723143619
356;05-04-2019 16-59-59;VARIANT_B;7872437251
357;05-04-2019 17-00-07;VARIANT_B;7723310950
358;05-04-2019 17-00-14;VARIANT_B;7766962637
359;05-04-2019 17-00-22;VARIANT_B;7763588777
360;05-04-2019 17-00-30;VARIANT_B;7620770242
361;05-04-2019 17-00-38;VARIANT_B;7594515383
362;05-04-2019 17-00-46;VARIANT_B;7689209890
363;05-04-2019 17-00-53;VARIANT_B;7782218597
364;05-04-2019 17-01-01;VARIANT_B;7635323357
365;05-04-2019 17-01-09;VARIANT_B;7510278117
366;05-04-2019 17-01-16;VARIANT_B;7418478998
367;05-04-2019 17-01-24;VARIANT_B;7539167969
368;05-04-2019 17-01-32;VARIANT_B;7953631191
369;05-04-2019 17-01-40;VARIANT_B;7700265515
370;05-04-2019 17-01-47;VARIANT_B;7541622169
371;05-04-2019 17-01-55;VARIANT_B;7752754099
372;05-04-2019 17-02-03;VARIANT_B;7754601587
373;05-04-2019 17-02-11;VARIANT_B;7500080003
374;05-04-2019 17-02-18;VARIANT_B;7382935058
375;05-04-2019 17-02-26;VARIANT_B;7806832402
376;05-04-2019 17-02-34;VARIANT_B;7691013892
377;05-04-2019 17-02-42;VARIANT_B;7599987081
378;05-04-2019 17-02-49;VARIANT_B;7527750962
379;05-04-2019 17-02-57;VARIANT_B;7857994130
380;05-04-2019 17-03-05;VARIANT_B;7714271194
381;05-04-2019 17-03-12;VARIANT_B;7207513246
382;05-04-2019 17-03-20;VARIANT_B;7309987597
383;05-04-2019 17-03-28;VARIANT_B;7923188573
384;05-04-2019 17-03-35;VARIANT_B;7702290012
385;05-04-2019 17-03-43;VARIANT_B;7624337960
386;05-04-2019 17-03-51;VARIANT_B;7927199281
387;05-04-2019 17-03-59;VARIANT_B;7815429622
388;05-04-2019 17-04-07;VARIANT_B;7834520042
389;05-04-2019 17-04-15;VARIANT_B;7482098667
390;05-04-2019 17-04-23;VARIANT_B;8034999697
391;05-04-2019 17-04-30;VARIANT_B;7619817921
392;05-04-2019 17-04-38;VARIANT_B;7467404441
393;05-04-2019 17-04-46;VARIANT_B;7778251405
394;05-04-2019 17-04-54;VARIANT_B;7555502928
395;05-04-2019 17-05-02;VARIANT_B;7856619563
396;05-04-2019 17-05-09;VARIANT_B;7424637423
397;05-04-2019 17-05-17;VARIANT_B;7505854877
398;05-04-2019 17-05-25;VARIANT_B;7858627675
399;05-04-2019 17-05-32;VARIANT_B;7408326959
400;05-04-2019 17-05-40;VARIANT_B;7653858684
401;05-04-2019 17-05-48;VARIANT_B;8020093211
402;05-04-2019 17-05-56;VARIANT_B;7614545374
403;05-04-2019 17-06-03;VARIANT_B;7616424876
404;05-04-2019 17-06-11;VARIANT_B;7454676793
405;05-04-2019 17-06-19;VARIANT_B;7776811400
406;05-04-2019 17-06-26;VARIANT_B;7544971917
407;05-04-2019 17-06-34;VARIANT_B;7752161091
408;05-04-2019 17-06-42;VARIANT_B;7296127572
409;05-04-2019 17-06-50;VARIANT_B;7679257331
410;05-04-2019 17-06-57;VARIANT_B;7577008001
411;05-04-2019 17-07-05;VARIANT_B;7486576457
412;05-04-2019 17-07-13;VARIANT_B;7884430801
413;05-04-2019 17-07-20;VARIANT_B;7555553664
414;05-04-2019 17-07-28;VARIANT_B;7680039309
415;05-04-2019 17-07-36;VARIANT_B;7880650460
416;05-04-2019 17-07-44;VARIANT_B;7724865291
417;05-04-2019 17-07-52;VARIANT_B;7469941585
418;05-04-2019 17-07-59;VARIANT_B;7747299012
419;05-04-2019 17-08-07;VARIANT_B;7705044696
420;05-04-2019 17-08-15;VARIANT_B;7707610357
421;05-04-2019 17-08-23;VARIANT_B;7677938742
422;05-04-2019 17-08-31;VARIANT_B;8014564887
423;05-04-2019 17-08-38;VARIANT_B;7513776613
424;05-04-2019 17-08-46;VARIANT_B;7198554075
425;05-04-2019 17-08-54;VARIANT_B;7626723741
426;05-04-2019 17-09-02;VARIANT_B;7902688719
427;05-04-2019 17-09-09;VARIANT_B;7729913976
428;05-04-2019 17-09-17;VARIANT_B;7560765795
429;05-04-2019 17-09-25;VARIANT_B;7445510055
430;05-04-2019 17-09-32;VARIANT_B;7341163934
431;05-04-2019 17-09-40;VARIANT_B;7865015628
432;05-04-2019 17-09-47;VARIANT_B;7218075532
433;05-04-2019 17-09-55;VARIANT_B;7773004303
434;05-04-2019 17-10-03;VARIANT_B;7746112356
435;05-04-2019 17-10-11;VARIANT_B;7672573844
436;05-04-2019 17-10-19;VARIANT_B;8124049892
437;05-04-2019 17-10-27;VARIANT_B;7664369132
438;05-04-2019 17-10-35;VARIANT_B;7667553592
439;05-04-2019 17-10-42;VARIANT_B;7864270892
440;05-04-2019 17-10-50;VARIANT_B;7832796634
441;05-04-2019 17-10-58;VARIANT_B;7706840861
442;05-04-2019 17-11-06;VARIANT_B;7706495470
443;05-04-2019 17-11-14;VARIANT_B;7806581739
444;05-04-2019 17-11-22;VARIANT_B;7832447364
445;05-04-2019 17-11-29;VARIANT_B;7551626783
446;05-04-2019 17-11-37;VARIANT_B;7739707878
447;05-04-2019 17-11-45;VARIANT_B;7767968539
448;05-04-2019 17-11-53;VARIANT_B;7800236502
449;05-04-2019 17-12-01;VARIANT_B;7863561339
450;05-04-2019 17-12-09;VARIANT_B;7706918887
451;05-04-2019 17-12-17;VARIANT_B;7729376966
452;05-04-2019 17-12-24;VARIANT_B;7306283757
453;05-04-2019 17-12-32;VARIANT_B;7593376600
454;05-04-2019 17-12-39;VARIANT_B;7426996349
455;05-04-2019 17-12-47;VARIANT_B;7640056151
456;05-04-2019 17-12-55;VARIANT_B;7720672250
457;05-04-2019 17-13-02;VARIANT_B;7282720806
458;05-04-2019 17-13-10;VARIANT_B;7883753949
459;05-04-2019 17-13-18;VARIANT_B;7719949441
460;05-04-2019 17-13-26;VARIANT_B;7624316385
461;05-04-2019 17-13-33;VARIANT_B;7686110259
462;05-04-2019 17-13-41;VARIANT_B;7619869716
463;05-04-2019 17-13-49;VARIANT_B;7672594539
464;05-04-2019 17-13-57;VARIANT_B;7806788505
465;05-04-2019 17-14-04;VARIANT_B;7713687671
466;05-04-2019 17-14-12;VARIANT_B;7348022705
467;05-04-2019 17-14-20;VARIANT_B;7760497759
468;05-04-2019 17-14-27;VARIANT_B;7538038725
469;05-04-2019 17-14-35;VARIANT_B;7635622590
470;05-04-2019 17-14-43;VARIANT_B;7735552181
471;05-04-2019 17-14-51;VARIANT_B;7660794049
472;05-04-2019 17-14-59;VARIANT_B;7879202884
473;05-04-2019 17-15-06;VARIANT_B;7520328097
474;05-04-2019 17-15-14;VARIANT_B;7802072985
475;05-04-2019 17-15-22;VARIANT_B;7936093523
476;05-04-2019 17-15-30;VARIANT_B;7711152395
477;05-04-2019 17-15-38;VARIANT_B;7836298643
478;05-04-2019 17-15-46;VARIANT_B;7552267555
479;05-04-2019 17-15-53;VARIANT_B;7632925766
480;05-04-2019 17-16-01;VARIANT_B;7514044526
481;05-04-2019 17-16-09;VARIANT_B;7617751919
482;05-04-2019 17-16-16;VARIANT_B;7631003950
483;05-04-2019 17-16-24;VARIANT_B;7845558192
484;05-04-2019 17-16-32;VARIANT_B;7709519032
485;05-04-2019 17-16-40;VARIANT_B;7639001903
486;05-04-2019 17-16-48;VARIANT_B;7678307048
487;05-04-2019 17-16-55;VARIANT_B;7783468642
488;05-04-2019 17-17-03;VARIANT_B;7498200491
489;05-04-2019 17-17-11;VARIANT_B;7779851775
490;05-04-2019 17-17-19;VARIANT_B;8002552782
491;05-04-2019 17-17-27;VARIANT_B;7661749647
492;05-04-2019 17-17-35;VARIANT_B;7707296872
493;05-04-2019 17-17-42;VARIANT_B;7741875404
494;05-04-2019 17-17-50;VARIANT_B;7487526857
495;05-04-2019 17-17-58;VARIANT_B;7970646910
496;05-04-2019 17-18-06;VARIANT_B;7592730020
